"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
500000,Гагарина,Екатеринбург,834,599,Универсальное помещение,https://ekaterinburg.n1.ru/view/115623330/?open_card_kn
100000,Гагарина,Екатеринбург,457,218,Универсальное помещение,https://ekaterinburg.n1.ru/view/115623329/?open_card_kn
15000,Техническая,Екатеринбург,1500,10,Универсальное помещение,https://ekaterinburg.n1.ru/view/115621804/?open_card_kn
297000,Хрустальногорская,Екатеринбург,1800,165,Универсальное помещение,https://ekaterinburg.n1.ru/view/114941717/?open_card_kn
350000,Пехотинцев,Екатеринбург,700,500,Универсальное помещение,https://ekaterinburg.n1.ru/view/115621595/?open_card_kn
190000,Реактивная,Екатеринбург,760,250,Универсальное помещение,https://ekaterinburg.n1.ru/view/115621590/?open_card_kn
42000,Реактивная,Екатеринбург,677,62,Универсальное помещение,https://ekaterinburg.n1.ru/view/115621591/?open_card_kn
80000,Реактивная,Екатеринбург,800,100,Универсальное помещение,https://ekaterinburg.n1.ru/view/115621592/?open_card_kn
30000,Реактивная,Екатеринбург,750,40,Универсальное помещение,https://ekaterinburg.n1.ru/view/115621589/?open_card_kn
1250000,Вайнера,Екатеринбург,1968,635,Универсальное помещение,https://ekaterinburg.n1.ru/view/114941606/?open_card_kn
115000,Уральских рабочих,Екатеринбург,1385,83,Универсальное помещение,https://ekaterinburg.n1.ru/view/112326912/?open_card_kn
120000,8 Марта,Екатеринбург,400,300,Универсальное помещение,https://ekaterinburg.n1.ru/view/113499372/?open_card_kn
83600,Советская,Екатеринбург,1100,76,Универсальное помещение,https://ekaterinburg.n1.ru/view/115614876/?open_card_kn
55300,Александровский проспект,Екатеринбург,700,79,Универсальное помещение,https://ekaterinburg.n1.ru/view/114546474/?open_card_kn
200000,Цвиллинга,Екатеринбург,1550,129,Универсальное помещение,https://ekaterinburg.n1.ru/view/76979677/?open_card_kn
199500,Восточная,Екатеринбург,750,266,Универсальное помещение,https://ekaterinburg.n1.ru/view/113846166/?open_card_kn
756000,Студенческая,Екатеринбург,700,1080,Универсальное помещение,https://ekaterinburg.n1.ru/view/113097245/?open_card_kn
308000,Студенческая,Екатеринбург,700,440,Универсальное помещение,https://ekaterinburg.n1.ru/view/113097246/?open_card_kn
448000,Студенческая,Екатеринбург,700,640,Универсальное помещение,https://ekaterinburg.n1.ru/view/113097247/?open_card_kn
600000,Ленина проспект,Екатеринбург,1714,350,Универсальное помещение,https://ekaterinburg.n1.ru/view/115609970/?open_card_kn
120000,Щербакова,Екатеринбург,1846,65,Универсальное помещение,https://ekaterinburg.n1.ru/view/115609215/?open_card_kn
85000,Фурманова,Екатеринбург,1562,54,Универсальное помещение,https://ekaterinburg.n1.ru/view/115608931/?open_card_kn
80000,Вильгельма де Геннина,Екатеринбург,1822,43,Универсальное помещение,https://ekaterinburg.n1.ru/view/115270641/?open_card_kn
67150,Исакова,Екатеринбург,850,79,Универсальное помещение,https://ekaterinburg.n1.ru/view/113095733/?open_card_kn
185000,Машинная,Екатеринбург,1709,108,Универсальное помещение,https://ekaterinburg.n1.ru/view/114540002/?open_card_kn
10000,Токарей,Екатеринбург,1428,7,Универсальное помещение,https://ekaterinburg.n1.ru/view/115270260/?open_card_kn
105000,Заря садовое товарищество,Екатеринбург,1000,105,Универсальное помещение,https://ekaterinburg.n1.ru/view/114539359/?open_card_kn
1450000,Боевых дружин,Екатеринбург,2645,548,Торговая площадь,https://ekaterinburg.n1.ru/view/115551538/?open_card_kn
60000,Анучина,Екатеринбург,600,100,Торговая площадь,https://ekaterinburg.n1.ru/view/109820065/?open_card_kn
59490,Золоторудная,Екатеринбург,900,66,Торговая площадь,https://ekaterinburg.n1.ru/view/112576987/?open_card_kn
630000,Березовский тракт,Екатеринбург,450,1400,Торговая площадь,https://ekaterinburg.n1.ru/view/114717717/?open_card_kn
86160,Победы,Екатеринбург,1200,71,Торговая площадь,https://ekaterinburg.n1.ru/view/111396688/?open_card_kn
130000,Гагарина,Екатеринбург,1124,115,Торговая площадь,https://ekaterinburg.n1.ru/view/115828560/?open_card_kn
190000,Фрунзе,Екатеринбург,2000,95,Торговая площадь,https://ekaterinburg.n1.ru/view/115084529/?open_card_kn
230000,Щорса,Екатеринбург,2000,115,Торговая площадь,https://ekaterinburg.n1.ru/view/114809893/?open_card_kn
196300,Бакинских комиссаров,Екатеринбург,999,196,Торговая площадь,https://ekaterinburg.n1.ru/view/111930414/?open_card_kn
135000,Бажова,Екатеринбург,1227,110,Торговая площадь,https://ekaterinburg.n1.ru/view/111800804/?open_card_kn
450000,Московская,Екатеринбург,2500,180,Торговая площадь,https://ekaterinburg.n1.ru/view/112297235/?open_card_kn
109000,Татищева,Екатеринбург,1557,70,Торговая площадь,https://ekaterinburg.n1.ru/view/115604665/?open_card_kn
250000,Свердлова,Екатеринбург,2475,101,Торговая площадь,https://ekaterinburg.n1.ru/view/115956794/?open_card_kn
246600,Московская,Екатеринбург,1800,137,Торговая площадь,https://ekaterinburg.n1.ru/view/115604241/?open_card_kn
245000,Космонавтов проспект,Екатеринбург,1775,138,Торговая площадь,https://ekaterinburg.n1.ru/view/115260388/?open_card_kn
69840,Отдыха,Екатеринбург,600,116,Торговая площадь,https://ekaterinburg.n1.ru/view/115952991/?open_card_kn
65000,Техническая,Екатеринбург,1529,42,Торговая площадь,https://ekaterinburg.n1.ru/view/115952779/?open_card_kn
185640,Кировградская,Екатеринбург,1300,142,Торговая площадь,https://ekaterinburg.n1.ru/view/115258392/?open_card_kn
150000,Малышева,Екатеринбург,1019,147,Торговая площадь,https://ekaterinburg.n1.ru/view/115950951/?open_card_kn
30000,Березовский тракт,Екатеринбург,1200,25,Торговая площадь,https://ekaterinburg.n1.ru/view/115257981/?open_card_kn
30000,Березовский тракт,Екатеринбург,1000,30,Торговая площадь,https://ekaterinburg.n1.ru/view/115257980/?open_card_kn
685063,Малышева,Екатеринбург,799,857,Торговая площадь,https://ekaterinburg.n1.ru/view/115257243/?open_card_kn
112000,Павла Шаманова,Екатеринбург,1647,68,Торговая площадь,https://ekaterinburg.n1.ru/view/115257021/?open_card_kn
77980,Денисова-Уральского бульвар,Екатеринбург,1400,55,Торговая площадь,https://ekaterinburg.n1.ru/view/115949522/?open_card_kn
332800,Токарей,Екатеринбург,1600,208,Торговая площадь,https://ekaterinburg.n1.ru/view/115947681/?open_card_kn
170010,Малышева,Екатеринбург,1889,90,Торговая площадь,https://ekaterinburg.n1.ru/view/115945842/?open_card_kn
207000,8 Марта,Екатеринбург,1154,179,Торговая площадь,https://ekaterinburg.n1.ru/view/113822494/?open_card_kn
150000,Таватуйская,Екатеринбург,1587,94,Торговая площадь,https://ekaterinburg.n1.ru/view/115248631/?open_card_kn
97760,Печатников,Екатеринбург,1600,61,Торговая площадь,https://ekaterinburg.n1.ru/view/115940300/?open_card_kn
86640,Черепанова,Екатеринбург,800,108,Торговая площадь,https://ekaterinburg.n1.ru/view/114904109/?open_card_kn
108000,Соболева,Екатеринбург,998,108,Торговая площадь,https://ekaterinburg.n1.ru/view/115937737/?open_card_kn
165830,Космонавтов проспект,Екатеринбург,2300,72,Торговая площадь,https://ekaterinburg.n1.ru/view/115242961/?open_card_kn
160000,Патрушева,Екатеринбург,800,200,Торговая площадь,https://ekaterinburg.n1.ru/view/114899366/?open_card_kn
100000,Мамина-Сибиряка,Екатеринбург,1216,82,Торговая площадь,https://ekaterinburg.n1.ru/view/115931249/?open_card_kn
180000,Московская,Екатеринбург,1351,133,Торговая площадь,https://ekaterinburg.n1.ru/view/115590707/?open_card_kn
88200,Толстого,Екатеринбург,900,98,Торговая площадь,https://ekaterinburg.n1.ru/view/113070667/?open_card_kn
229865,Колмогорова,Екатеринбург,1549,148,Торговая площадь,https://ekaterinburg.n1.ru/view/115588482/?open_card_kn
1045000,Космонавтов проспект,Екатеринбург,1100,950,Торговая площадь,https://ekaterinburg.n1.ru/view/75469331/?open_card_kn
100000,Ботаническая,Екатеринбург,1265,79,Торговая площадь,https://ekaterinburg.n1.ru/view/113802374/?open_card_kn
545400,Бебеля,Екатеринбург,1500,363,Торговая площадь,https://ekaterinburg.n1.ru/view/114886945/?open_card_kn
210000,Космонавтов проспект,Екатеринбург,3000,70,Торговая площадь,https://ekaterinburg.n1.ru/view/115223823/?open_card_kn
15000,Лукиных,Екатеринбург,750,20,Торговая площадь,https://ekaterinburg.n1.ru/view/107737889/?open_card_kn
170000,Академика Шварца,Екатеринбург,1700,100,Торговая площадь,https://ekaterinburg.n1.ru/view/109444577/?open_card_kn
100000,Белинского,Екатеринбург,1388,72,Торговая площадь,https://ekaterinburg.n1.ru/view/114886430/?open_card_kn
104550,Восточная,Екатеринбург,1700,61,Торговая площадь,https://ekaterinburg.n1.ru/view/115581787/?open_card_kn
45000,Старых Большевиков,Екатеринбург,900,50,Торговая площадь,https://ekaterinburg.n1.ru/view/115213140/?open_card_kn
150000,Малышева,Екатеринбург,3000,50,Торговая площадь,https://ekaterinburg.n1.ru/view/115574697/?open_card_kn
1325000,Банковский переулок,Екатеринбург,2500,530,Торговая площадь,https://ekaterinburg.n1.ru/view/115211822/?open_card_kn
255400,Малышева,Екатеринбург,2000,127,Торговая площадь,https://ekaterinburg.n1.ru/view/115573000/?open_card_kn
943250,Радищева,Екатеринбург,3500,269,Торговая площадь,https://ekaterinburg.n1.ru/view/115572693/?open_card_kn
106960,Григория Речкалова,Екатеринбург,800,133,Торговая площадь,https://ekaterinburg.n1.ru/view/113780365/?open_card_kn
241775,Громова,Екатеринбург,2500,96,Торговая площадь,https://ekaterinburg.n1.ru/view/114506004/?open_card_kn
157914,Мельковский переулок,Екатеринбург,849,186,Торговая площадь,https://ekaterinburg.n1.ru/view/115208474/?open_card_kn
69300,Академика Вонсовского,Екатеринбург,1500,46,Торговая площадь,https://ekaterinburg.n1.ru/view/110280382/?open_card_kn
85000,Кривоусова,Екатеринбург,1393,61,Торговая площадь,https://ekaterinburg.n1.ru/view/115207532/?open_card_kn
105600,Бакинских комиссаров,Екатеринбург,1100,96,Торговая площадь,https://ekaterinburg.n1.ru/view/112644042/?open_card_kn
139770,Титова,Екатеринбург,1800,77,Торговая площадь,https://ekaterinburg.n1.ru/view/114171510/?open_card_kn
135000,Титова,Екатеринбург,1800,75,Торговая площадь,https://ekaterinburg.n1.ru/view/114171509/?open_card_kn
150000,Малышева,Екатеринбург,1500,100,Торговая площадь,https://ekaterinburg.n1.ru/view/115197118/?open_card_kn
101000,Бакинских комиссаров,Екатеринбург,1199,84,Торговая площадь,https://ekaterinburg.n1.ru/view/111586054/?open_card_kn
105000,Крауля,Екатеринбург,2100,50,Торговая площадь,https://ekaterinburg.n1.ru/view/114171041/?open_card_kn
278400,Белинского,Екатеринбург,2400,116,Торговая площадь,https://ekaterinburg.n1.ru/view/114171045/?open_card_kn
50000,Луначарского,Екатеринбург,5000,10,Торговая площадь,https://ekaterinburg.n1.ru/view/114503829/?open_card_kn
38080,Победы,Екатеринбург,2800,13,Торговая площадь,https://ekaterinburg.n1.ru/view/114170641/?open_card_kn
456975,Блюхера,Екатеринбург,2250,203,Торговая площадь,https://ekaterinburg.n1.ru/view/111997794/?open_card_kn
138000,Таватуйская,Екатеринбург,2211,62,Торговая площадь,https://ekaterinburg.n1.ru/view/115190928/?open_card_kn
25000,Березовский тракт,Екатеринбург,1000,25,Торговая площадь,https://ekaterinburg.n1.ru/view/113039643/?open_card_kn
60000,Грибоедова,Екатеринбург,1153,52,Торговая площадь,https://ekaterinburg.n1.ru/view/115919343/?open_card_kn
219300,Громова,Екатеринбург,2500,87,Торговая площадь,https://ekaterinburg.n1.ru/view/114494883/?open_card_kn
140500,8 Марта,Екатеринбург,1200,117,Торговая площадь,https://ekaterinburg.n1.ru/view/115916093/?open_card_kn
206200,Калинина,Екатеринбург,1000,206,Торговая площадь,https://ekaterinburg.n1.ru/view/115172248/?open_card_kn
419800,Калинина,Екатеринбург,1000,419,Торговая площадь,https://ekaterinburg.n1.ru/view/115172247/?open_card_kn
100000,Краснолесья,Екатеринбург,1515,66,Торговая площадь,https://ekaterinburg.n1.ru/view/115172196/?open_card_kn
263040,Шаумяна,Екатеринбург,1600,164,Торговая площадь,https://ekaterinburg.n1.ru/view/115172156/?open_card_kn
94934,Тверитина,Екатеринбург,700,135,Торговая площадь,https://ekaterinburg.n1.ru/view/115914363/?open_card_kn
87780,Тверитина,Екатеринбург,700,125,Торговая площадь,https://ekaterinburg.n1.ru/view/115914362/?open_card_kn
404866,Тверитина,Екатеринбург,650,622,Торговая площадь,https://ekaterinburg.n1.ru/view/115914364/?open_card_kn
15000,Краснолесья,Екатеринбург,2000,7,Торговая площадь,https://ekaterinburg.n1.ru/view/115560806/?open_card_kn
102000,Академика Ландау,Екатеринбург,1700,60,Торговая площадь,https://ekaterinburg.n1.ru/view/115913613/?open_card_kn
606220,бульвар Владимира Белоглазова,Екатеринбург,1700,356,Торговая площадь,https://ekaterinburg.n1.ru/view/113035686/?open_card_kn
292000,бульвар Владимира Белоглазова,Екатеринбург,1600,182,Торговая площадь,https://ekaterinburg.n1.ru/view/113035685/?open_card_kn
313380,бульвар Владимира Белоглазова,Екатеринбург,1800,174,Торговая площадь,https://ekaterinburg.n1.ru/view/113035684/?open_card_kn
175000,Советская,Екатеринбург,625,280,Торговая площадь,https://ekaterinburg.n1.ru/view/114489689/?open_card_kn
230000,Вайнера,Екатеринбург,3203,71,Торговая площадь,https://ekaterinburg.n1.ru/view/115913219/?open_card_kn
246600,Московская,Екатеринбург,1800,137,Торговая площадь,https://ekaterinburg.n1.ru/view/115557710/?open_card_kn
450200,Союзная,Екатеринбург,2000,225,Торговая площадь,https://ekaterinburg.n1.ru/view/114152872/?open_card_kn
150000,Вильгельма де Геннина,Екатеринбург,1535,97,Торговая площадь,https://ekaterinburg.n1.ru/view/115912386/?open_card_kn
384930,Тверитина,Екатеринбург,900,427,Торговая площадь,https://ekaterinburg.n1.ru/view/111570995/?open_card_kn
220000,Заводская,Екатеринбург,1692,130,Торговая площадь,https://ekaterinburg.n1.ru/view/115911980/?open_card_kn
120000,Коммунистическая,Екатеринбург,1846,65,Торговая площадь,https://ekaterinburg.n1.ru/view/114487148/?open_card_kn
76000,Коммунистическая,Екатеринбург,490,155,Торговая площадь,https://ekaterinburg.n1.ru/view/114487149/?open_card_kn
42000,Академика Ландау,Екатеринбург,607,69,Торговая площадь,https://ekaterinburg.n1.ru/view/113031269/?open_card_kn
180000,Краснофлотцев,Екатеринбург,1000,180,Торговая площадь,https://ekaterinburg.n1.ru/view/115911248/?open_card_kn
75000,Краснофлотцев,Екатеринбург,1000,75,Торговая площадь,https://ekaterinburg.n1.ru/view/115911247/?open_card_kn
276000,Айвазовского,Екатеринбург,2000,138,Торговая площадь,https://ekaterinburg.n1.ru/view/115555878/?open_card_kn
112355,Блюхера,Екатеринбург,1150,97,Торговая площадь,https://ekaterinburg.n1.ru/view/115550498/?open_card_kn
564000,Горный Щит,Екатеринбург,1200,470,Торговая площадь,https://ekaterinburg.n1.ru/view/115549705/?open_card_kn
115000,Свердлова,Екатеринбург,1716,67,Торговая площадь,https://ekaterinburg.n1.ru/view/115545872/?open_card_kn
1078000,Радищева,Екатеринбург,4000,269,Торговая площадь,https://ekaterinburg.n1.ru/view/115545789/?open_card_kn
144000,Патриотов,Екатеринбург,1200,120,Торговая площадь,https://ekaterinburg.n1.ru/view/115901371/?open_card_kn
702000,Карла Либкнехта,Екатеринбург,1000,702,Торговая площадь,https://ekaterinburg.n1.ru/view/93567677/?open_card_kn
66000,Пехотинцев,Екатеринбург,1000,66,Торговая площадь,https://ekaterinburg.n1.ru/view/113418845/?open_card_kn
38430,Краснолесья,Екатеринбург,2100,18,Торговая площадь,https://ekaterinburg.n1.ru/view/114477570/?open_card_kn
182500,Золотистый бульвар,Екатеринбург,2500,73,Торговая площадь,https://ekaterinburg.n1.ru/view/114866990/?open_card_kn
133050,Татищева,Екатеринбург,1500,88,Торговая площадь,https://ekaterinburg.n1.ru/view/115525010/?open_card_kn
181050,Татищева,Екатеринбург,1500,120,Торговая площадь,https://ekaterinburg.n1.ru/view/115525002/?open_card_kn
51750,Вайнера,Екатеринбург,2500,20,Торговая площадь,https://ekaterinburg.n1.ru/view/115896772/?open_card_kn
61500,Титова,Екатеринбург,5000,12,Торговая площадь,https://ekaterinburg.n1.ru/view/115894674/?open_card_kn
99500,Академика Ландау,Екатеринбург,1198,83,Торговая площадь,https://ekaterinburg.n1.ru/view/114865352/?open_card_kn
60000,Каменотесов,Екатеринбург,831,72,Торговая площадь,https://ekaterinburg.n1.ru/view/115893327/?open_card_kn
180000,Луначарского,Екатеринбург,900,200,Торговая площадь,https://ekaterinburg.n1.ru/view/111968669/?open_card_kn
139320,Павлодарская,Екатеринбург,1200,116,Торговая площадь,https://ekaterinburg.n1.ru/view/113415485/?open_card_kn
508550,Радищева,Екатеринбург,3499,145,Торговая площадь,https://ekaterinburg.n1.ru/view/115893133/?open_card_kn
72360,Тюльпановая,Екатеринбург,900,80,Торговая площадь,https://ekaterinburg.n1.ru/view/114137196/?open_card_kn
113400,Пехотинцев,Екатеринбург,700,162,Торговая площадь,https://ekaterinburg.n1.ru/view/114473296/?open_card_kn
35000,Бисертская,Екатеринбург,1750,20,Торговая площадь,https://ekaterinburg.n1.ru/view/115892839/?open_card_kn
40000,Бородина,Екатеринбург,1600,25,Торговая площадь,https://ekaterinburg.n1.ru/view/115892841/?open_card_kn
2500,Патриотов,Екатеринбург,157,15,Торговая площадь,https://ekaterinburg.n1.ru/view/114863739/?open_card_kn
1450,Патриотов,Екатеринбург,10,139,Торговая площадь,https://ekaterinburg.n1.ru/view/114863740/?open_card_kn
421000,Союзная,Екатеринбург,1398,301,Торговая площадь,https://ekaterinburg.n1.ru/view/113010530/?open_card_kn
115000,Основинская,Екатеринбург,948,121,Торговая площадь,https://ekaterinburg.n1.ru/view/115883373/?open_card_kn
100000,Титова,Екатеринбург,2000,50,Торговая площадь,https://ekaterinburg.n1.ru/view/113403590/?open_card_kn
200000,Титова,Екатеринбург,2000,100,Торговая площадь,https://ekaterinburg.n1.ru/view/113403589/?open_card_kn
1496400,Софьи Перовской,Екатеринбург,2000,748,Торговая площадь,https://ekaterinburg.n1.ru/view/115877738/?open_card_kn
1884900,Софьи Перовской,Екатеринбург,1350,1395,Торговая площадь,https://ekaterinburg.n1.ru/view/115877737/?open_card_kn
840000,Тенистая,Екатеринбург,2000,420,Торговая площадь,https://ekaterinburg.n1.ru/view/109398965/?open_card_kn
90000,Академика Парина,Екатеринбург,1707,52,Торговая площадь,https://ekaterinburg.n1.ru/view/115875915/?open_card_kn
161500,Евгения Савкова,Екатеринбург,1700,95,Торговая площадь,https://ekaterinburg.n1.ru/view/115875916/?open_card_kn
176579,Малышева,Екатеринбург,799,221,Торговая площадь,https://ekaterinburg.n1.ru/view/107699037/?open_card_kn
115200,Советская,Екатеринбург,900,128,Торговая площадь,https://ekaterinburg.n1.ru/view/115875592/?open_card_kn
97600,Старых Большевиков,Екатеринбург,1600,61,Торговая площадь,https://ekaterinburg.n1.ru/view/115875154/?open_card_kn
85000,Ясная,Екатеринбург,1197,71,Торговая площадь,https://ekaterinburg.n1.ru/view/114457775/?open_card_kn
86000,Пехотинцев,Екатеринбург,565,152,Торговая площадь,https://ekaterinburg.n1.ru/view/112999317/?open_card_kn
58800,1 Мая,Екатеринбург,700,84,Торговая площадь,https://ekaterinburg.n1.ru/view/113388718/?open_card_kn
55000,Ткачей,Екатеринбург,2750,20,Торговая площадь,https://ekaterinburg.n1.ru/view/114842923/?open_card_kn
1200,Патриотов,Екатеринбург,10,120,Торговая площадь,https://ekaterinburg.n1.ru/view/114842289/?open_card_kn
3000,Патриотов,Екатеринбург,121,24,Торговая площадь,https://ekaterinburg.n1.ru/view/114842287/?open_card_kn
1450,Патриотов,Екатеринбург,25,56,Торговая площадь,https://ekaterinburg.n1.ru/view/114842288/?open_card_kn
512000,Сакко и Ванцетти,Екатеринбург,5000,102,Торговая площадь,https://ekaterinburg.n1.ru/view/114129639/?open_card_kn
70000,Пехотинцев,Екатеринбург,1206,58,Торговая площадь,https://ekaterinburg.n1.ru/view/114452238/?open_card_kn
112000,Пехотинцев,Екатеринбург,1204,93,Торговая площадь,https://ekaterinburg.n1.ru/view/114452233/?open_card_kn
420000,Академика Ландау,Екатеринбург,1500,280,Торговая площадь,https://ekaterinburg.n1.ru/view/114452235/?open_card_kn
50000,Евгения Савкова,Екатеринбург,912,54,Торговая площадь,https://ekaterinburg.n1.ru/view/114452200/?open_card_kn
285000,Мамина-Сибиряка,Екатеринбург,1140,250,Торговая площадь,https://ekaterinburg.n1.ru/view/113384420/?open_card_kn
360000,Сакко и Ванцетти,Екатеринбург,5000,72,Торговая площадь,https://ekaterinburg.n1.ru/view/110698936/?open_card_kn
381500,8 Марта,Екатеринбург,700,545,Торговая площадь,https://ekaterinburg.n1.ru/view/114836489/?open_card_kn
210000,Комсомольская,Екатеринбург,2000,105,Торговая площадь,https://ekaterinburg.n1.ru/view/114836490/?open_card_kn
167250,Краснолесья,Екатеринбург,2500,66,Торговая площадь,https://ekaterinburg.n1.ru/view/114448406/?open_card_kn
800000,Рощинская,Екатеринбург,2517,317,Торговая площадь,https://ekaterinburg.n1.ru/view/115869402/?open_card_kn
449000,Космонавтов проспект,Екатеринбург,1662,270,Торговая площадь,https://ekaterinburg.n1.ru/view/115523081/?open_card_kn
243000,Золотистый бульвар,Екатеринбург,1800,135,Торговая площадь,https://ekaterinburg.n1.ru/view/114821607/?open_card_kn
68000,Космонавтов проспект,Екатеринбург,1581,43,Торговая площадь,https://ekaterinburg.n1.ru/view/113743274/?open_card_kn
102500,Полимерный переулок,Екатеринбург,1400,73,Торговая площадь,https://ekaterinburg.n1.ru/view/114820703/?open_card_kn
160000,Сулимова,Екатеринбург,1975,81,Торговая площадь,https://ekaterinburg.n1.ru/view/115865960/?open_card_kn
85000,40-летия Октября,Екатеринбург,981,86,Торговая площадь,https://ekaterinburg.n1.ru/view/114820175/?open_card_kn
185000,Космонавтов проспект,Екатеринбург,1517,121,Торговая площадь,https://ekaterinburg.n1.ru/view/114819653/?open_card_kn
201250,Щорса,Екатеринбург,2500,80,Торговая площадь,https://ekaterinburg.n1.ru/view/114808224/?open_card_kn
106800,Академика Ландау,Екатеринбург,1200,89,Торговая площадь,https://ekaterinburg.n1.ru/view/114805720/?open_card_kn
70000,Луначарского,Екатеринбург,1977,35,Торговая площадь,https://ekaterinburg.n1.ru/view/114805718/?open_card_kn
112680,Академика Ландау,Екатеринбург,1200,93,Торговая площадь,https://ekaterinburg.n1.ru/view/114805719/?open_card_kn
1163250,Гоголя,Екатеринбург,3000,387,Торговая площадь,https://ekaterinburg.n1.ru/view/114805695/?open_card_kn
89700,Краснолесья,Екатеринбург,1500,59,Торговая площадь,https://ekaterinburg.n1.ru/view/114805687/?open_card_kn
158000,Восточная,Екатеринбург,1698,93,Торговая площадь,https://ekaterinburg.n1.ru/view/114805700/?open_card_kn
270000,Декабристов,Екатеринбург,675,400,Торговая площадь,https://ekaterinburg.n1.ru/view/114805684/?open_card_kn
150000,Декабристов,Екатеринбург,750,200,Торговая площадь,https://ekaterinburg.n1.ru/view/114805685/?open_card_kn
147060,Владимира Высоцкого,Екатеринбург,1800,81,Торговая площадь,https://ekaterinburg.n1.ru/view/114805688/?open_card_kn
106000,Куйбышева,Екатеринбург,1000,106,Торговая площадь,https://ekaterinburg.n1.ru/view/114805696/?open_card_kn
280000,Восточная,Екатеринбург,1696,165,Торговая площадь,https://ekaterinburg.n1.ru/view/114805699/?open_card_kn
118680,Пехотинцев,Екатеринбург,1200,98,Торговая площадь,https://ekaterinburg.n1.ru/view/114805681/?open_card_kn
174000,Щербакова,Екатеринбург,1000,174,Торговая площадь,https://ekaterinburg.n1.ru/view/114805672/?open_card_kn
55000,Челюскинцев,Екатеринбург,1244,44,Торговая площадь,https://ekaterinburg.n1.ru/view/114805675/?open_card_kn
255400,Малышева,Екатеринбург,2000,127,Торговая площадь,https://ekaterinburg.n1.ru/view/115510496/?open_card_kn
55000,Бакинских комиссаров,Екатеринбург,1718,32,Торговая площадь,https://ekaterinburg.n1.ru/view/114094637/?open_card_kn
225000,Щорса,Екатеринбург,1125,200,Торговая площадь,https://ekaterinburg.n1.ru/view/114803250/?open_card_kn
105000,Победы,Екатеринбург,1813,57,Торговая площадь,https://ekaterinburg.n1.ru/view/114800675/?open_card_kn
61200,Победы,Екатеринбург,1900,32,Торговая площадь,https://ekaterinburg.n1.ru/view/114800674/?open_card_kn
600000,Академика Парина,Екатеринбург,1200,500,Торговая площадь,https://ekaterinburg.n1.ru/view/114799980/?open_card_kn
1620000,Академика Парина,Екатеринбург,1200,1350,Торговая площадь,https://ekaterinburg.n1.ru/view/114799981/?open_card_kn
525000,Березовский тракт,Екатеринбург,700,750,Торговая площадь,https://ekaterinburg.n1.ru/view/111067569/?open_card_kn
960500,Космонавтов проспект,Екатеринбург,1700,565,Торговая площадь,https://ekaterinburg.n1.ru/view/111916744/?open_card_kn
140000,8 Марта,Екатеринбург,1000,140,Торговая площадь,https://ekaterinburg.n1.ru/view/115498362/?open_card_kn
120000,Радужная,Екатеринбург,1000,120,Торговая площадь,https://ekaterinburg.n1.ru/view/115146223/?open_card_kn
120000,Гагарина,Екатеринбург,1425,84,Торговая площадь,https://ekaterinburg.n1.ru/view/114428813/?open_card_kn
158400,Белинского,Екатеринбург,2400,66,Торговая площадь,https://ekaterinburg.n1.ru/view/114077608/?open_card_kn
231000,Белинского,Екатеринбург,2200,105,Торговая площадь,https://ekaterinburg.n1.ru/view/114077611/?open_card_kn
140000,Чемпионов,Екатеринбург,2000,70,Торговая площадь,https://ekaterinburg.n1.ru/view/112971243/?open_card_kn
163000,Академика Ландау,Екатеринбург,1198,136,Торговая площадь,https://ekaterinburg.n1.ru/view/115143894/?open_card_kn
96800,Академика Вавилова,Екатеринбург,2200,44,Торговая площадь,https://ekaterinburg.n1.ru/view/115841892/?open_card_kn
75000,Чайковского,Екатеринбург,1500,50,Торговая площадь,https://ekaterinburg.n1.ru/view/115142866/?open_card_kn
378000,Карла Либкнехта,Екатеринбург,1200,315,Торговая площадь,https://ekaterinburg.n1.ru/view/76732373/?open_card_kn
170000,Академика Бардина,Екатеринбург,1983,85,Торговая площадь,https://ekaterinburg.n1.ru/view/115841044/?open_card_kn
254400,Клубная,Екатеринбург,1200,212,Торговая площадь,https://ekaterinburg.n1.ru/view/115841025/?open_card_kn
111350,Академика Ландау,Екатеринбург,848,131,Торговая площадь,https://ekaterinburg.n1.ru/view/113349823/?open_card_kn
60000,Мамина-Сибиряка,Екатеринбург,1395,43,Торговая площадь,https://ekaterinburg.n1.ru/view/115480382/?open_card_kn
152740,Шаумяна,Екатеринбург,1400,109,Торговая площадь,https://ekaterinburg.n1.ru/view/112955351/?open_card_kn
15200,Сибирский тракт,Екатеринбург,1900,8,Торговая площадь,https://ekaterinburg.n1.ru/view/105803032/?open_card_kn
85000,Фурманова,Екатеринбург,1562,54,Торговая площадь,https://ekaterinburg.n1.ru/view/115830498/?open_card_kn
15000,Белореченская,Екатеринбург,3000,5,Торговая площадь,https://ekaterinburg.n1.ru/view/112202959/?open_card_kn
186000,Ленина проспект,Екатеринбург,1800,103,Торговая площадь,https://ekaterinburg.n1.ru/view/115478174/?open_card_kn
84500,Восточная,Екатеринбург,1000,84,Торговая площадь,https://ekaterinburg.n1.ru/view/106707037/?open_card_kn
130000,Викулова,Екатеринбург,1368,95,Торговая площадь,https://ekaterinburg.n1.ru/view/115828496/?open_card_kn
238000,Рябинина,Екатеринбург,1608,148,Торговая площадь,https://ekaterinburg.n1.ru/view/115827920/?open_card_kn
