"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
320320,"Ростовское Шоссе, 22",Краснодар,880,364,Универсальное помещение,https://krasnodar-1.n1.ru/view/114725601/?open_card_kn
50000,"улица Командорская, 9",Краснодар,675,74,Универсальное помещение,https://krasnodar-1.n1.ru/view/110955303/?open_card_kn
300000,"улица им Чкалова, 8",Краснодар,3614,83,Универсальное помещение,https://krasnodar-1.n1.ru/view/115423604/?open_card_kn
200000,"улица Школьная, 1",Краснодар,3004,66,Универсальное помещение,https://krasnodar-1.n1.ru/view/115423603/?open_card_kn
176940,"улица Командорская, 3",Краснодар,1200,147,Универсальное помещение,https://krasnodar-1.n1.ru/view/115423477/?open_card_kn
31200,"улица им лётчика Позднякова, 2",Краснодар,1006,31,Универсальное помещение,https://krasnodar-1.n1.ru/view/112175271/?open_card_kn
412050,"проспект Мира, 64",Краснодар,1500,274,Универсальное помещение,https://krasnodar-1.n1.ru/view/109674650/?open_card_kn
53580,"проспект им 40-летия Победы, 178",Краснодар,1200,44,Универсальное помещение,https://krasnodar-1.n1.ru/view/115415033/?open_card_kn
252000,"улица Индустриальная, 68",Краснодар,1000,252,Универсальное помещение,https://krasnodar-1.n1.ru/view/115412043/?open_card_kn
25000,"улица Краевая, 20",Краснодар,510,49,Универсальное помещение,https://krasnodar-1.n1.ru/view/115762623/?open_card_kn
66045,"улица Кубанская Набережная, 39",Краснодар,1849,35,Универсальное помещение,https://krasnodar-1.n1.ru/view/115761614/?open_card_kn
20000,"улица им Дзержинского, 152",Краснодар,714,28,Универсальное помещение,https://krasnodar-1.n1.ru/view/115761613/?open_card_kn
3000000,"улица им Тургенева, 8",Краснодар,1500,2000,Универсальное помещение,https://krasnodar-1.n1.ru/view/114342255/?open_card_kn
3780000,"Аэропортовский проезд, 8",Краснодар,700,5400,Универсальное помещение,https://krasnodar-1.n1.ru/view/115047330/?open_card_kn
75000,"улица им Марины Цветаевой, 2",Краснодар,2343,32,Универсальное помещение,https://krasnodar-1.n1.ru/view/115401073/?open_card_kn
75000,"улица им Хакурате, 2",Краснодар,1875,40,Универсальное помещение,https://krasnodar-1.n1.ru/view/114342118/?open_card_kn
165000,"улица Крайняя, 16",Краснодар,500,330,Универсальное помещение,https://krasnodar-1.n1.ru/view/115046934/?open_card_kn
175000,"улица Крайняя, 24а",Краснодар,350,500,Универсальное помещение,https://krasnodar-1.n1.ru/view/115046924/?open_card_kn
180000,"улица Тупиковая, 5",Краснодар,600,300,Универсальное помещение,https://krasnodar-1.n1.ru/view/115046752/?open_card_kn
331250,"улица им генерала Корнилова, 9",Краснодар,1250,265,Универсальное помещение,https://krasnodar-1.n1.ru/view/115758647/?open_card_kn
301875,"улица им генерала Корнилова, 9",Краснодар,1250,241,Универсальное помещение,https://krasnodar-1.n1.ru/view/115758646/?open_card_kn
167250,"улица им генерала Корнилова, 9",Краснодар,1250,133,Универсальное помещение,https://krasnodar-1.n1.ru/view/115758599/?open_card_kn
1155000,"улица Красных Партизан, 53",Краснодар,1798,642,Универсальное помещение,https://krasnodar-1.n1.ru/view/115398541/?open_card_kn
116250,"улица им Петра Метальникова, 36",Краснодар,1500,77,Универсальное помещение,https://krasnodar-1.n1.ru/view/115398498/?open_card_kn
165000,"проспект Адмирала Крузенштерна, 6",Краснодар,3000,55,Универсальное помещение,https://krasnodar-1.n1.ru/view/115395438/?open_card_kn
15000,"Гаражный переулок, 14",Краснодар,394,38,Универсальное помещение,https://krasnodar-1.n1.ru/view/110067067/?open_card_kn
1267200,"улица Сормовская, 1",Краснодар,900,1408,Универсальное помещение,https://krasnodar-1.n1.ru/view/110518130/?open_card_kn
25000,"улица им Цезаря Куникова, 24",Краснодар,1388,18,Универсальное помещение,https://krasnodar-1.n1.ru/view/115747446/?open_card_kn
400000,"улица 9 Мая, 7",Краснодар,800,500,Универсальное помещение,https://krasnodar-1.n1.ru/view/115741791/?open_card_kn
275000,"улица Северная, 604а",Краснодар,1100,250,Универсальное помещение,https://krasnodar-1.n1.ru/view/115741792/?open_card_kn
75000,"улица им Гоголя, 68",Краснодар,2500,30,Универсальное помещение,https://krasnodar-1.n1.ru/view/115384858/?open_card_kn
235000,"улица Ставропольская, 118",Краснодар,783,300,Универсальное помещение,https://krasnodar-1.n1.ru/view/113957127/?open_card_kn
200000,"улица им Леонида Лаврова, 16",Краснодар,966,207,Универсальное помещение,https://krasnodar-1.n1.ru/view/115741729/?open_card_kn
40000,"улица Октябрьская (Карасунский округ), 57",Краснодар,869,46,Универсальное помещение,https://krasnodar-1.n1.ru/view/115741691/?open_card_kn
400000,"улица им Леонида Лаврова, 14",Краснодар,811,493,Универсальное помещение,https://krasnodar-1.n1.ru/view/115739236/?open_card_kn
31000,"улица Ставропольская, 183",Краснодар,775,40,Универсальное помещение,https://krasnodar-1.n1.ru/view/115732546/?open_card_kn
145000,"улица Штурвальная, 8",Краснодар,1812,80,Универсальное помещение,https://krasnodar-1.n1.ru/view/113223290/?open_card_kn
70000,"улица Седина, 55",Краснодар,1060,66,Универсальное помещение,https://krasnodar-1.n1.ru/view/113223224/?open_card_kn
50000,"улица Имени Героя Ростовского, 8",Краснодар,1000,50,Универсальное помещение,https://krasnodar-1.n1.ru/view/115726814/?open_card_kn
65000,"Ростовское Шоссе, 30",Краснодар,1300,50,Универсальное помещение,https://krasnodar-1.n1.ru/view/115365625/?open_card_kn
936700,"улица Красноармейская, 57",Краснодар,1900,493,Универсальное помещение,https://krasnodar-1.n1.ru/view/114306092/?open_card_kn
500000,"улица Красноармейская, 68",Краснодар,847,590,Универсальное помещение,https://krasnodar-1.n1.ru/view/114306091/?open_card_kn
170000,"улица Уральская, 4",Краснодар,960,177,Универсальное помещение,https://krasnodar-1.n1.ru/view/113946380/?open_card_kn
152000,"улица Сормовская, 208",Краснодар,1000,152,Универсальное помещение,https://krasnodar-1.n1.ru/view/113608252/?open_card_kn
66000,"улица им Тургенева, 39",Краснодар,1500,44,Универсальное помещение,https://krasnodar-1.n1.ru/view/111747865/?open_card_kn
420000,"улица Таманская, 1",Краснодар,600,700,Универсальное помещение,https://krasnodar-1.n1.ru/view/110916741/?open_card_kn
150000,"улица им Кирова, 139",Краснодар,1250,120,Универсальное помещение,https://krasnodar-1.n1.ru/view/115720902/?open_card_kn
72500,"улица Командорская, 6",Краснодар,1000,72,Универсальное помещение,https://krasnodar-1.n1.ru/view/115720723/?open_card_kn
335000,"улица им Дзержинского, 95",Краснодар,2294,146,Универсальное помещение,https://krasnodar-1.n1.ru/view/115720722/?open_card_kn
45000,"улица им Леваневского, 116",Краснодар,642,70,Универсальное помещение,https://krasnodar-1.n1.ru/view/115717164/?open_card_kn
261300,"улица Грушевая (1 снт), 366",Краснодар,1300,201,Универсальное помещение,https://krasnodar-1.n1.ru/view/107028409/?open_card_kn
356180,"улица им Филатова, 37",Краснодар,1100,323,Универсальное помещение,https://krasnodar-1.n1.ru/view/114296574/?open_card_kn
27000,"улица Имени В.М. Бехтерева, 2а 1",Краснодар,490,55,Универсальное помещение,https://krasnodar-1.n1.ru/view/113940588/?open_card_kn
230000,"улица Тихая 9-я, 146",Краснодар,718,320,Универсальное помещение,https://krasnodar-1.n1.ru/view/111740054/?open_card_kn
33000,"улица Черноморская, 64",Краснодар,1375,24,Универсальное помещение,https://krasnodar-1.n1.ru/view/115708454/?open_card_kn
163100,"улица Колхозная, 5",Краснодар,3500,46,Универсальное помещение,https://krasnodar-1.n1.ru/view/112129063/?open_card_kn
144000,"улица Трудовая 3-я, 104",Краснодар,400,360,Универсальное помещение,https://krasnodar-1.n1.ru/view/115355924/?open_card_kn
365500,"улица Милютинская, 15",Краснодар,1000,365,Универсальное помещение,https://krasnodar-1.n1.ru/view/115355922/?open_card_kn
1550000,"улица Красноармейская, 57",Краснодар,1735,893,Универсальное помещение,https://krasnodar-1.n1.ru/view/115707494/?open_card_kn
160000,"улица Кубанская Набережная, 37",Краснодар,987,162,Универсальное помещение,https://krasnodar-1.n1.ru/view/115705777/?open_card_kn
200000,"улица Кубанская Набережная, 37",Краснодар,1000,200,Универсальное помещение,https://krasnodar-1.n1.ru/view/115705728/?open_card_kn
1096680,"проспект им 40-летия Победы, 33г",Краснодар,2600,421,Универсальное помещение,https://krasnodar-1.n1.ru/view/110418009/?open_card_kn
50000,"улица Краеведа Соловьёва, 6",Краснодар,1035,48,Универсальное помещение,https://krasnodar-1.n1.ru/view/112401694/?open_card_kn
790000,"улица Кубанская, 48а",Краснодар,1580,500,Универсальное помещение,https://krasnodar-1.n1.ru/view/115700377/?open_card_kn
122460,"улица им. Героя Георгия Бочарникова, 14",Краснодар,1300,94,Универсальное помещение,https://krasnodar-1.n1.ru/view/115700344/?open_card_kn
299000,"Платановый бульвар, 19",Краснодар,1128,265,Универсальное помещение,https://krasnodar-1.n1.ru/view/113921696/?open_card_kn
120000,"улица Красных Партизан, 1",Краснодар,1250,96,Универсальное помещение,https://krasnodar-1.n1.ru/view/112790287/?open_card_kn
46100,"улица им лётчика Позднякова, 2",Краснодар,1000,46,Универсальное помещение,https://krasnodar-1.n1.ru/view/115693432/?open_card_kn
60000,"улица им Петра Метальникова, 36",Краснодар,1507,39,Универсальное помещение,https://krasnodar-1.n1.ru/view/114628461/?open_card_kn
134850,"улица Героя Пешкова, 3",Краснодар,1500,89,Универсальное помещение,https://krasnodar-1.n1.ru/view/112386872/?open_card_kn
120000,"проспект им 40-летия Победы, 33г",Краснодар,1963,61,Универсальное помещение,https://krasnodar-1.n1.ru/view/114998054/?open_card_kn
48000,"улица им Петра Метальникова, 36",Краснодар,1170,41,Универсальное помещение,https://krasnodar-1.n1.ru/view/114610936/?open_card_kn
65500,"улица им. Героя Николая Шевелёва, 17",Краснодар,1597,41,Универсальное помещение,https://krasnodar-1.n1.ru/view/115341891/?open_card_kn
80000,"улица 1 Мая, 428",Краснодар,1568,51,Универсальное помещение,https://krasnodar-1.n1.ru/view/115341823/?open_card_kn
93800,"улица Домбайская, 59",Краснодар,1400,67,Универсальное помещение,https://krasnodar-1.n1.ru/view/115341809/?open_card_kn
600000,"улица Красноармейская, 68",Краснодар,1016,590,Универсальное помещение,https://krasnodar-1.n1.ru/view/112777555/?open_card_kn
63000,"улица Российская, 672",Краснодар,1050,60,Универсальное помещение,https://krasnodar-1.n1.ru/view/78336401/?open_card_kn
1765000,"улица Тихорецкая, 6",Краснодар,1000,1765,Универсальное помещение,https://krasnodar-1.n1.ru/view/113559126/?open_card_kn
82000,"улица им Володи Головатого, 294",Краснодар,1202,68,Универсальное помещение,https://krasnodar-1.n1.ru/view/113558417/?open_card_kn
490000,"улица им Фадеева, 313",Краснодар,700,700,Универсальное помещение,https://krasnodar-1.n1.ru/view/112764888/?open_card_kn
1765000,"улица Тихорецкая, 8",Краснодар,1000,1765,Универсальное помещение,https://krasnodar-1.n1.ru/view/112106522/?open_card_kn
47550,"улица Имени М.П. Шемякина, 2",Краснодар,1500,31,Универсальное помещение,https://krasnodar-1.n1.ru/view/110862755/?open_card_kn
250000,"проспект им 40-летия Победы, 144",Краснодар,1250,200,Универсальное помещение,https://krasnodar-1.n1.ru/view/114985227/?open_card_kn
46000,"улица Красных Партизан, 1",Краснодар,1000,46,Универсальное помещение,https://krasnodar-1.n1.ru/view/115327610/?open_card_kn
45000,"улица Краеведа Соловьёва, 6",Краснодар,927,48,Универсальное помещение,https://krasnodar-1.n1.ru/view/115321598/?open_card_kn
62000,"улица Любимово мкр, 16",Краснодар,1187,52,Универсальное помещение,https://krasnodar-1.n1.ru/view/112722920/?open_card_kn
1650000,"улица Индустриальная, 73",Краснодар,1500,1100,Универсальное помещение,https://krasnodar-1.n1.ru/view/112722915/?open_card_kn
250000,"улица Грушевая (Кубань СНТ), 9",Краснодар,500,500,Универсальное помещение,https://krasnodar-1.n1.ru/view/114263820/?open_card_kn
20000,"улица Сормовская, 18",Краснодар,555,36,Универсальное помещение,https://krasnodar-1.n1.ru/view/115681605/?open_card_kn
50000,"улица Скандинавская, 1",Краснодар,1000,50,Универсальное помещение,https://krasnodar-1.n1.ru/view/115320098/?open_card_kn
180000,"улица им Тургенева, 85",Краснодар,1000,180,Универсальное помещение,https://krasnodar-1.n1.ru/view/114970168/?open_card_kn
230000,"улица Колхозная, 5",Краснодар,2987,77,Универсальное помещение,https://krasnodar-1.n1.ru/view/115677231/?open_card_kn
243000,"улица Ставропольская, 228",Краснодар,2209,110,Универсальное помещение,https://krasnodar-1.n1.ru/view/114255316/?open_card_kn
120000,"улица Ивана Беличенко, 103",Краснодар,1791,67,Универсальное помещение,https://krasnodar-1.n1.ru/view/115313516/?open_card_kn
220000,"улица Школьная, 1",Краснодар,3464,63,Универсальное помещение,https://krasnodar-1.n1.ru/view/113878281/?open_card_kn
200000,"улица Имени В.М. Комарова, 64",Краснодар,1000,200,Универсальное помещение,https://krasnodar-1.n1.ru/view/112094451/?open_card_kn
838100,"улица Красноармейская, 57",Краснодар,1700,493,Универсальное помещение,https://krasnodar-1.n1.ru/view/112094450/?open_card_kn
5000,"улица Аксайская, 59",Краснодар,357,14,Универсальное помещение,https://krasnodar-1.n1.ru/view/112349953/?open_card_kn
1900000,"улица им Герцена, 233",Краснодар,969,1960,Универсальное помещение,https://krasnodar-1.n1.ru/view/112093903/?open_card_kn
150000,"улица Школьная, 1",Краснодар,2000,75,Универсальное помещение,https://krasnodar-1.n1.ru/view/113876994/?open_card_kn
144000,"улица Казбекская, 3",Краснодар,2000,72,Универсальное помещение,https://krasnodar-1.n1.ru/view/115659320/?open_card_kn
500000,"улица Декабристов, 59",Краснодар,833,600,Универсальное помещение,https://krasnodar-1.n1.ru/view/109539907/?open_card_kn
69000,"улица Скандинавская, 1",Краснодар,1604,43,Универсальное помещение,https://krasnodar-1.n1.ru/view/109539893/?open_card_kn
119000,"улица Природная, 10б 24",Краснодар,1700,70,Универсальное помещение,https://krasnodar-1.n1.ru/view/115300758/?open_card_kn
300000,"улица им Чкалова, 8",Краснодар,3614,83,Универсальное помещение,https://krasnodar-1.n1.ru/view/115655837/?open_card_kn
78000,"улица Ставропольская, 184",Краснодар,1300,60,Универсальное помещение,https://krasnodar-1.n1.ru/view/115655802/?open_card_kn
14607072,"улица им генерала Брусилова, 5",Краснодар,1200,12172,Универсальное помещение,https://krasnodar-1.n1.ru/view/114223230/?open_card_kn
200000,"улица Новороссийская, 2д",Краснодар,242,825,Универсальное помещение,https://krasnodar-1.n1.ru/view/113533494/?open_card_kn
936500,"улица Старокубанская, 116",Краснодар,1000,936,Универсальное помещение,https://krasnodar-1.n1.ru/view/114216567/?open_card_kn
56000,"Гаражный переулок, 7",Краснодар,800,70,Универсальное помещение,https://krasnodar-1.n1.ru/view/115646242/?open_card_kn
34775,"улица Имени Героя Ростовского, 8",Краснодар,650,53,Универсальное помещение,https://krasnodar-1.n1.ru/view/114576157/?open_card_kn
70300,"улица Штурвальная, 8",Краснодар,1000,70,Универсальное помещение,https://krasnodar-1.n1.ru/view/114576098/?open_card_kn
200000,"улица им Володи Головатого, 315",Краснодар,2857,70,Универсальное помещение,https://krasnodar-1.n1.ru/view/115638090/?open_card_kn
170000,"улица Фрунзе, 137",Краснодар,1000,170,Универсальное помещение,https://krasnodar-1.n1.ru/view/115280847/?open_card_kn
375000,"улица им 70-летия Октября, 12",Краснодар,1500,250,Универсальное помещение,https://krasnodar-1.n1.ru/view/113519218/?open_card_kn
521100,"Плановый переулок, 12",Краснодар,1501,347,Универсальное помещение,https://krasnodar-1.n1.ru/view/113122372/?open_card_kn
420000,"улица Уральская, 152",Краснодар,700,600,Универсальное помещение,https://krasnodar-1.n1.ru/view/115632882/?open_card_kn
41888,"улица Почтовая, 234",Краснодар,385,108,Универсальное помещение,https://krasnodar-1.n1.ru/view/115632881/?open_card_kn
99000,"улица Бородинская, 150",Краснодар,450,220,Универсальное помещение,https://krasnodar-1.n1.ru/view/115632880/?open_card_kn
428142,"улица Индустриальный поселок, 154",Краснодар,499,858,Универсальное помещение,https://krasnodar-1.n1.ru/view/115632847/?open_card_kn
60000,"улица 1 Мая, 459",Краснодар,1000,60,Универсальное помещение,https://krasnodar-1.n1.ru/view/115278501/?open_card_kn
350000,"улица Московская, 57",Краснодар,2671,131,Универсальное помещение,https://krasnodar-1.n1.ru/view/115631208/?open_card_kn
110000,"улица Уральская, 196",Краснодар,674,163,Универсальное помещение,https://krasnodar-1.n1.ru/view/115628398/?open_card_kn
70000,"переулок Дорожный, 7а",Краснодар,280,250,Универсальное помещение,https://krasnodar-1.n1.ru/view/115628397/?open_card_kn
250000,"Чекистов проспект, 21",Краснодар,1785,140,Универсальное помещение,https://krasnodar-1.n1.ru/view/115628395/?open_card_kn
260000,"улица Северная, 239",Краснодар,2000,130,Универсальное помещение,https://krasnodar-1.n1.ru/view/114943701/?open_card_kn
55000,"им Писателя Знаменского проспект, 9",Краснодар,1078,51,Универсальное помещение,https://krasnodar-1.n1.ru/view/115621377/?open_card_kn
50000,"улица Минская, 120",Краснодар,416,120,Универсальное помещение,https://krasnodar-1.n1.ru/view/115621037/?open_card_kn
30000,"улица Степная (Карасунский округ), 1",Краснодар,474,63,Универсальное помещение,https://krasnodar-1.n1.ru/view/112323376/?open_card_kn
94500,"улица Средняя, 47",Краснодар,1500,63,Универсальное помещение,https://krasnodar-1.n1.ru/view/110329934/?open_card_kn
120000,"улица им Кирилла Россинского, 12",Краснодар,1500,80,Универсальное помещение,https://krasnodar-1.n1.ru/view/113101235/?open_card_kn
504000,"улица Уральская, 204б",Краснодар,1200,420,Универсальное помещение,https://krasnodar-1.n1.ru/view/115617188/?open_card_kn
84000,"улица Уральская, 204б",Краснодар,1200,70,Универсальное помещение,https://krasnodar-1.n1.ru/view/115617187/?open_card_kn
70000,"улица Имени Профессора Малигонова, 7",Краснодар,902,77,Универсальное помещение,https://krasnodar-1.n1.ru/view/115617185/?open_card_kn
42000,"улица Имени Профессора Малигонова, 7",Краснодар,905,46,Универсальное помещение,https://krasnodar-1.n1.ru/view/115617184/?open_card_kn
150000,"улица им Кирилла Россинского, 63",Краснодар,1000,150,Универсальное помещение,https://krasnodar-1.n1.ru/view/114934070/?open_card_kn
50000,"улица Рождественская Набережная, 11",Краснодар,2500,20,Универсальное помещение,https://krasnodar-1.n1.ru/view/114934069/?open_card_kn
75000,"улица Домбайская, 55",Краснодар,1304,57,Универсальное помещение,https://krasnodar-1.n1.ru/view/114930305/?open_card_kn
330000,"улица Ставропольская, 184",Краснодар,3000,110,Универсальное помещение,https://krasnodar-1.n1.ru/view/115610675/?open_card_kn
1500000,"улица Шевцова, 5а",Краснодар,1500,1000,Универсальное помещение,https://krasnodar-1.n1.ru/view/114930289/?open_card_kn
50000,"улица им Петра Метальникова, 36",Краснодар,1225,40,Универсальное помещение,https://krasnodar-1.n1.ru/view/114930267/?open_card_kn
49000,"улица им Петра Метальникова, 38",Краснодар,936,52,Универсальное помещение,https://krasnodar-1.n1.ru/view/114930265/?open_card_kn
63000,"улица им Героя Сарабеева В.И., 5",Краснодар,1500,42,Универсальное помещение,https://krasnodar-1.n1.ru/view/115610631/?open_card_kn
99000,"улица Гражданская, 4",Краснодар,1500,66,Универсальное помещение,https://krasnodar-1.n1.ru/view/115610630/?open_card_kn
15000,"проспект им Ленина, 54",Краснодар,937,16,Универсальное помещение,https://krasnodar-1.n1.ru/view/114538023/?open_card_kn
75000,"улица Сормовская, 208",Краснодар,921,81,Универсальное помещение,https://krasnodar-1.n1.ru/view/114198316/?open_card_kn
32110,"улица им Буденного, 129",Краснодар,529,60,Универсальное помещение,https://krasnodar-1.n1.ru/view/114922117/?open_card_kn
25000,"улица Автолюбителей, 1",Краснодар,781,32,Универсальное помещение,https://krasnodar-1.n1.ru/view/114919513/?open_card_kn
1239120,"улица Олимпийская, 8",Краснодар,1800,688,Универсальное помещение,https://krasnodar-1.n1.ru/view/115262134/?open_card_kn
356000,"проспект им 40-летия Победы, 33г",Краснодар,1294,275,Универсальное помещение,https://krasnodar-1.n1.ru/view/112323115/?open_card_kn
137500,"улица Гидростроителей, 67",Краснодар,2500,55,Универсальное помещение,https://krasnodar-1.n1.ru/view/109506276/?open_card_kn
377300,"улица Новороссийская, 57",Краснодар,700,539,Универсальное помещение,https://krasnodar-1.n1.ru/view/107726940/?open_card_kn
107820,"улица Красных Партизан, 1",Краснодар,900,119,Универсальное помещение,https://krasnodar-1.n1.ru/view/111997567/?open_card_kn
65000,"улица Ангарская, 2",Краснодар,1022,63,Универсальное помещение,https://krasnodar-1.n1.ru/view/111949046/?open_card_kn
32000,"улица Краеведа Соловьёва, 6",Краснодар,653,49,Универсальное помещение,https://krasnodar-1.n1.ru/view/111763870/?open_card_kn
384000,"улица Ставропольская, 7",Краснодар,1200,320,Универсальное помещение,https://krasnodar-1.n1.ru/view/112424076/?open_card_kn
177000,"улица Красных Партизан, 1",Краснодар,1095,161,Универсальное помещение,https://krasnodar-1.n1.ru/view/111326002/?open_card_kn
69520,"проспект им 40-летия Победы, 178",Краснодар,1100,63,Универсальное помещение,https://krasnodar-1.n1.ru/view/112365933/?open_card_kn
22000,"улица Питерская, 40",Краснодар,916,24,Универсальное помещение,https://krasnodar-1.n1.ru/view/111288429/?open_card_kn
523600,"проспект им 40-летия Победы, 33г",Краснодар,1689,310,Универсальное помещение,https://krasnodar-1.n1.ru/view/112344922/?open_card_kn
100000,"улица Красноармейская, 62",Краснодар,641,156,Универсальное помещение,https://krasnodar-1.n1.ru/view/112273555/?open_card_kn
114000,"улица 1 Мая, 136",Краснодар,1000,114,Универсальное помещение,https://krasnodar-1.n1.ru/view/112260690/?open_card_kn
70000,"улица им Орджоникидзе, 47",Краснодар,1750,40,Универсальное помещение,https://krasnodar-1.n1.ru/view/111819044/?open_card_kn
223200,"улица Кожевенная, 26",Краснодар,600,372,Универсальное помещение,https://krasnodar-1.n1.ru/view/112148678/?open_card_kn
40000,"улица им Стасова, 169",Краснодар,10000,4,Торговая площадь,https://krasnodar-1.n1.ru/view/114263990/?open_card_kn
265200,"улица им Селезнева, 60",Краснодар,1200,221,Торговая площадь,https://krasnodar-1.n1.ru/view/114243092/?open_card_kn
100000,"улица Железнодорожная, 2а",Краснодар,1000,100,Торговая площадь,https://krasnodar-1.n1.ru/view/115260055/?open_card_kn
123000,"улица 1 Мая, 87",Краснодар,1500,82,Торговая площадь,https://krasnodar-1.n1.ru/view/115953288/?open_card_kn
60000,"улица Героя Пешкова, 14",Краснодар,1090,55,Торговая площадь,https://krasnodar-1.n1.ru/view/110302878/?open_card_kn
45000,"улица им Александра Покрышкина, 21",Краснодар,2500,18,Торговая площадь,https://krasnodar-1.n1.ru/view/113803172/?open_card_kn
372438,"улица Красных Партизан, 469",Краснодар,1045,356,Торговая площадь,https://krasnodar-1.n1.ru/view/114511505/?open_card_kn
408000,"улица 1 Мая, 346",Краснодар,850,480,Торговая площадь,https://krasnodar-1.n1.ru/view/115580302/?open_card_kn
490000,"улица им Писателя Неподобы В.П., 34",Краснодар,1000,490,Торговая площадь,https://krasnodar-1.n1.ru/view/115580301/?open_card_kn
155000,"улица Ивана Беличенко, 99",Краснодар,2583,60,Торговая площадь,https://krasnodar-1.n1.ru/view/113454523/?open_card_kn
500000,"улица Красная, 154",Краснодар,1000,500,Торговая площадь,https://krasnodar-1.n1.ru/view/114505674/?open_card_kn
670000,"улица им Тургенева, 155",Краснодар,2481,270,Торговая площадь,https://krasnodar-1.n1.ru/view/115566843/?open_card_kn
58000,"улица Российская, 688",Краснодар,1380,42,Торговая площадь,https://krasnodar-1.n1.ru/view/115546924/?open_card_kn
35000,"проспект им 40-летия Победы, 97",Краснодар,456,76,Торговая площадь,https://krasnodar-1.n1.ru/view/115545736/?open_card_kn
120000,"улица им Евгении Жигуленко, 13",Краснодар,1600,75,Торговая площадь,https://krasnodar-1.n1.ru/view/113015522/?open_card_kn
549890,"улица Сталинградская, 1",Краснодар,1100,499,Торговая площадь,https://krasnodar-1.n1.ru/view/111948933/?open_card_kn
340000,"улица им Достоевского, 86",Краснодар,1096,310,Торговая площадь,https://krasnodar-1.n1.ru/view/113391326/?open_card_kn
80000,"улица им Гоголя, 71",Краснодар,6666,12,Торговая площадь,https://krasnodar-1.n1.ru/view/113391134/?open_card_kn
960000,"улица Красных Партизан, 53",Краснодар,1500,640,Торговая площадь,https://krasnodar-1.n1.ru/view/113752781/?open_card_kn
60000,"улица им Чкалова, 123",Краснодар,600,100,Торговая площадь,https://krasnodar-1.n1.ru/view/114823681/?open_card_kn
142000,"улица Героя Пешкова, 5",Краснодар,797,178,Торговая площадь,https://krasnodar-1.n1.ru/view/112565298/?open_card_kn
252000,"Шоссе Нефтяников, 18",Краснодар,1800,140,Торговая площадь,https://krasnodar-1.n1.ru/view/112565168/?open_card_kn
50000,"улица им лётчика Позднякова, 2",Краснодар,943,53,Торговая площадь,https://krasnodar-1.n1.ru/view/112565164/?open_card_kn
160000,"улица Ставропольская, 336",Краснодар,2000,80,Торговая площадь,https://krasnodar-1.n1.ru/view/112979753/?open_card_kn
500000,"улица Красная, 93",Краснодар,4000,125,Торговая площадь,https://krasnodar-1.n1.ru/view/113729350/?open_card_kn
305200,"улица Уральская, 87а",Краснодар,700,436,Торговая площадь,https://krasnodar-1.n1.ru/view/115846668/?open_card_kn
50000,"улица Российская, 257в",Краснодар,2000,25,Торговая площадь,https://krasnodar-1.n1.ru/view/115148960/?open_card_kn
60000,"проспект Владимира Жириновского, 1",Краснодар,1500,40,Торговая площадь,https://krasnodar-1.n1.ru/view/115148953/?open_card_kn
97160,"улица им. Даниила Смоляна, 71",Краснодар,1399,69,Торговая площадь,https://krasnodar-1.n1.ru/view/111488021/?open_card_kn
375400,"улица Зиповская, 36",Краснодар,2000,187,Торговая площадь,https://krasnodar-1.n1.ru/view/114066549/?open_card_kn
85000,"улица Гагарина, 132",Краснодар,850,100,Торговая площадь,https://krasnodar-1.n1.ru/view/115482955/?open_card_kn
309000,"улица им Селезнева, 68а",Краснодар,1398,221,Торговая площадь,https://krasnodar-1.n1.ru/view/115482444/?open_card_kn
2200000,"улица Старокубанская, 122",Краснодар,846,2600,Торговая площадь,https://krasnodar-1.n1.ru/view/115482333/?open_card_kn
1000000,"улица Уральская, 100",Краснодар,2747,364,Торговая площадь,https://krasnodar-1.n1.ru/view/115481869/?open_card_kn
450000,"улица Уральская, 100",Краснодар,2934,153,Торговая площадь,https://krasnodar-1.n1.ru/view/115481859/?open_card_kn
423000,"улица Сормовская, 1",Краснодар,2795,151,Торговая площадь,https://krasnodar-1.n1.ru/view/115481858/?open_card_kn
169500,"улица Российская, 388",Краснодар,1500,113,Торговая площадь,https://krasnodar-1.n1.ru/view/114415977/?open_card_kn
88000,"улица Российская, 388",Краснодар,2000,44,Торговая площадь,https://krasnodar-1.n1.ru/view/114415976/?open_card_kn
60000,"улица 1 Мая, 273",Краснодар,1000,60,Торговая площадь,https://krasnodar-1.n1.ru/view/115479639/?open_card_kn
1050000,"улица им Петра Метальникова, 17",Краснодар,1500,700,Торговая площадь,https://krasnodar-1.n1.ru/view/114783958/?open_card_kn
350000,"улица им Достоевского, 86",Краснодар,1000,350,Торговая площадь,https://krasnodar-1.n1.ru/view/114783947/?open_card_kn
645600,"улица Красных Партизан, 222",Краснодар,1200,538,Торговая площадь,https://krasnodar-1.n1.ru/view/112927643/?open_card_kn
180600,"улица им. Даниила Смоляна, 71",Краснодар,1400,129,Торговая площадь,https://krasnodar-1.n1.ru/view/111468008/?open_card_kn
450000,"улица Красных Партизан, 63",Краснодар,1153,390,Торговая площадь,https://krasnodar-1.n1.ru/view/112498895/?open_card_kn
222000,"улица Имени М.П. Шемякина, 2",Краснодар,600,370,Торговая площадь,https://krasnodar-1.n1.ru/view/111461335/?open_card_kn
